order_id,order_date,product,category,region,channel,units,unit_price,cost,customer_id
101773,2024-05-29,Coffee Maker,Home & Kitchen,West,Online,2,128.14,64.0,1662
101774,2024-05-29,Running Shoes,Apparel,East,Online,3,89.66,40.0,1750
101775,2024-05-29,4K Webcam,Electronics,South,Online,2,86.34,44.0,1583
101776,2024-05-29,Wireless Earbuds,Electronics,South,Marketplace,2,77.08,38.0,1346
101777,2024-05-29,Running Shoes,Apparel,North,Online,3,92.53,40.0,1062
101778,2024-05-29,Winter Jacket,Apparel,West,Marketplace,2,138.1,70.0,2001
101779,2024-05-29,USB-C Charger,Electronics,South,Online,3,23.9,9.0,1137
101780,2024-05-29,Denim Jeans,Apparel,North,Online,7,61.45,28.0,1031
101781,2024-05-29,Cotton T-Shirt,Apparel,North,Online,4,21.49,7.0,1398
101782,2024-05-29,Face Serum,Beauty,North,Online,1,45.08,18.0,1199
101783,2024-05-29,Face Serum,Beauty,North,Online,2,43.11,18.0,1544
101784,2024-05-29,Running Shoes,Apparel,West,Marketplace,5,92.26,40.0,1737
101785,2024-05-29,Yoga Mat,Sports,West,Online,3,35.29,14.0,1070
101786,2024-05-29,Bluetooth Speaker,Electronics,East,Retail,1,59.15,27.0,1328
101787,2024-05-30,Water Bottle,Sports,West,Online,2,17.64,5.0,1479
101788,2024-05-30,4K Webcam,Electronics,East,Online,2,92.66,44.0,1329
101789,2024-05-30,Water Bottle,Sports,East,Online,4,17.64,5.0,2076
101790,2024-05-30,Coffee Maker,Home & Kitchen,Central,Retail,1,126.9,64.0,1838
101791,2024-05-30,Bluetooth Speaker,Electronics,North,Retail,3,57.6,27.0,1692
101792,2024-05-30,Coffee Maker,Home & Kitchen,West,Retail,2,125.35,64.0,1914
101793,2024-05-30,Yoga Mat,Sports,West,Online,4,35.2,14.0,1792
101794,2024-05-30,Face Serum,Beauty,South,Online,3,46.88,18.0,1393
101795,2024-05-30,4K Webcam,Electronics,Central,Online,4,92.84,44.0,1915
101796,2024-05-30,Winter Jacket,Apparel,North,Marketplace,2,130.91,70.0,2125
101797,2024-05-30,Denim Jeans,Apparel,North,Online,2,62.06,28.0,2012
101798,2024-05-30,Winter Jacket,Apparel,South,Online,2,143.41,70.0,1737
101799,2024-05-30,Bluetooth Speaker,Electronics,South,Marketplace,2,56.06,27.0,1707
101800,2024-05-30,Running Shoes,Apparel,West,Retail,1,90.94,40.0,1060
101801,2024-05-31,Lipstick Set,Beauty,East,Retail,1,30.36,11.0,1628
101802,2024-05-31,Wireless Earbuds,Electronics,Central,Online,3,77.35,38.0,1811
101803,2024-05-31,Yoga Mat,Sports,West,Retail,2,34.63,14.0,1786
101804,2024-05-31,4K Webcam,Electronics,East,Marketplace,5,93.11,44.0,1119
101805,2024-05-31,Yoga Mat,Sports,South,Marketplace,2,36.79,14.0,2191
101806,2024-06-01,Cotton T-Shirt,Apparel,East,Online,4,23.18,7.0,1034
101807,2024-06-01,Face Serum,Beauty,Central,Online,5,44.28,18.0,1424
101808,2024-06-01,Lipstick Set,Beauty,East,Online,3,29.47,11.0,2146
101809,2024-06-01,Knife Set,Home & Kitchen,West,Retail,4,52.51,21.0,1868
101810,2024-06-01,Denim Jeans,Apparel,South,Marketplace,3,67.39,28.0,1119
101811,2024-06-01,Air Fryer,Home & Kitchen,Central,Online,6,92.18,52.0,1516
101812,2024-06-01,Winter Jacket,Apparel,West,Marketplace,2,135.69,70.0,1469
101813,2024-06-01,USB-C Charger,Electronics,West,Online,3,24.41,9.0,1530
101814,2024-06-01,Yoga Mat,Sports,Central,Marketplace,1,34.36,14.0,1547
101815,2024-06-01,Coffee Maker,Home & Kitchen,West,Retail,2,119.2,64.0,1599
101816,2024-06-01,Coffee Maker,Home & Kitchen,North,Online,5,122.8,64.0,1221
101817,2024-06-01,Knife Set,Home & Kitchen,East,Online,1,49.08,21.0,1940
101818,2024-06-02,Yoga Mat,Sports,North,Retail,2,35.8,14.0,1769
101819,2024-06-02,4K Webcam,Electronics,South,Online,2,87.08,44.0,1304
101820,2024-06-02,Smartphone Case,Electronics,North,Online,2,18.9,6.0,1899
101821,2024-06-02,Denim Jeans,Apparel,East,Marketplace,5,64.62,28.0,2003
101822,2024-06-02,Coffee Maker,Home & Kitchen,East,Online,5,124.27,64.0,1055
101823,2024-06-02,4K Webcam,Electronics,Central,Marketplace,2,93.09,44.0,1649
101824,2024-06-02,USB-C Charger,Electronics,North,Retail,2,24.58,9.0,2193
101825,2024-06-02,Denim Jeans,Apparel,East,Online,2,63.01,28.0,2013
101826,2024-06-02,Coffee Maker,Home & Kitchen,North,Online,1,121.18,64.0,2091
101827,2024-06-02,Yoga Mat,Sports,East,Retail,2,33.49,14.0,2142
101828,2024-06-02,Yoga Mat,Sports,West,Online,3,34.51,14.0,1309
101829,2024-06-02,Vacuum Cleaner,Home & Kitchen,Central,Online,3,192.4,110.0,1773
101830,2024-06-02,Coffee Maker,Home & Kitchen,Central,Online,3,111.26,64.0,1312
101831,2024-06-03,Smartphone Case,Electronics,Central,Online,2,18.59,6.0,2056
101832,2024-06-03,Running Shoes,Apparel,North,Marketplace,2,95.91,40.0,1998
101833,2024-06-03,Running Shoes,Apparel,West,Online,1,86.69,40.0,2059
101834,2024-06-03,Vacuum Cleaner,Home & Kitchen,North,Online,3,206.08,110.0,1014
101835,2024-06-03,Air Fryer,Home & Kitchen,North,Online,3,93.45,52.0,1028
101836,2024-06-03,Water Bottle,Sports,West,Online,3,17.92,5.0,2020
101837,2024-06-03,Water Bottle,Sports,Central,Online,2,18.06,5.0,1484
101838,2024-06-04,Yoga Mat,Sports,South,Online,5,36.55,14.0,1282
101839,2024-06-04,Dumbbell Set,Sports,North,Online,2,80.7,41.0,1621
101840,2024-06-04,Coffee Maker,Home & Kitchen,West,Online,2,120.63,64.0,2080
101841,2024-06-04,Cotton T-Shirt,Apparel,North,Online,3,21.31,7.0,2114
101842,2024-06-04,Smartphone Case,Electronics,East,Retail,1,18.74,6.0,1237
101843,2024-06-04,Water Bottle,Sports,South,Online,2,17.64,5.0,1645
101844,2024-06-04,4K Webcam,Electronics,Central,Online,4,90.76,44.0,1126
101845,2024-06-04,Running Shoes,Apparel,East,Online,3,86.38,40.0,1164
101846,2024-06-04,Coffee Maker,Home & Kitchen,South,Online,3,117.3,64.0,1945
101847,2024-06-04,Face Serum,Beauty,East,Marketplace,2,46.94,18.0,2012
101848,2024-06-04,4K Webcam,Electronics,West,Online,2,94.39,44.0,1794
101849,2024-06-04,Yoga Mat,Sports,North,Retail,5,33.82,14.0,1315
101850,2024-06-05,4K Webcam,Electronics,West,Retail,3,87.9,44.0,1718
101851,2024-06-05,4K Webcam,Electronics,Central,Online,3,90.49,44.0,2093
101852,2024-06-05,Smartphone Case,Electronics,West,Online,3,18.86,6.0,1357
101853,2024-06-05,Winter Jacket,Apparel,North,Marketplace,3,141.27,70.0,2141
101854,2024-06-05,4K Webcam,Electronics,West,Marketplace,2,93.34,44.0,1702
101855,2024-06-05,Denim Jeans,Apparel,Central,Online,2,60.19,28.0,1508
101856,2024-06-05,Vacuum Cleaner,Home & Kitchen,Central,Marketplace,3,201.61,110.0,1067
101857,2024-06-06,Yoga Mat,Sports,East,Marketplace,3,34.79,14.0,1870
101858,2024-06-06,4K Webcam,Electronics,East,Retail,2,90.92,44.0,1373
101859,2024-06-06,Smartphone Case,Electronics,North,Online,3,20.66,6.0,1219
101860,2024-06-06,Lipstick Set,Beauty,South,Online,3,31.01,11.0,1216
101861,2024-06-06,Running Shoes,Apparel,South,Retail,2,92.86,40.0,1737
101862,2024-06-06,Lipstick Set,Beauty,Central,Online,2,27.78,11.0,2179
101863,2024-06-06,USB-C Charger,Electronics,Central,Retail,6,23.07,9.0,1005
101864,2024-06-06,Face Serum,Beauty,South,Online,3,44.23,18.0,2041
101865,2024-06-06,Denim Jeans,Apparel,West,Retail,6,68.98,28.0,1959
101866,2024-06-06,Yoga Mat,Sports,South,Online,4,35.58,14.0,1439
101867,2024-06-06,Coffee Maker,Home & Kitchen,Central,Online,4,124.92,64.0,2003
101868,2024-06-06,4K Webcam,Electronics,North,Marketplace,3,90.42,44.0,1633
101869,2024-06-06,Denim Jeans,Apparel,West,Online,4,62.37,28.0,1457
101870,2024-06-06,4K Webcam,Electronics,West,Online,6,84.5,44.0,1745
101871,2024-06-07,Knife Set,Home & Kitchen,East,Retail,2,46.92,21.0,1206
101872,2024-06-07,Smartphone Case,Electronics,West,Retail,4,18.83,6.0,1054
101873,2024-06-07,4K Webcam,Electronics,Central,Online,4,85.57,44.0,1999
101874,2024-06-07,Lipstick Set,Beauty,West,Marketplace,6,30.48,11.0,1797
101875,2024-06-07,Yoga Mat,Sports,Central,Retail,4,36.39,14.0,1633
101876,2024-06-07,Face Serum,Beauty,East,Online,2,45.45,18.0,1033
101877,2024-06-07,4K Webcam,Electronics,East,Online,4,91.75,44.0,1649
101878,2024-06-07,Denim Jeans,Apparel,West,Retail,4,59.88,28.0,2056
101879,2024-06-07,Face Serum,Beauty,West,Online,2,45.71,18.0,1541
101880,2024-06-07,Winter Jacket,Apparel,West,Retail,4,140.97,70.0,1151
101881,2024-06-08,Running Shoes,Apparel,West,Online,6,92.86,40.0,1720
101882,2024-06-08,Face Serum,Beauty,East,Online,2,44.17,18.0,1110
101883,2024-06-08,Coffee Maker,Home & Kitchen,East,Online,1,121.66,64.0,1070
101884,2024-06-08,4K Webcam,Electronics,South,Marketplace,4,87.84,44.0,2057
101885,2024-06-08,4K Webcam,Electronics,East,Online,3,87.73,44.0,2089
101886,2024-06-08,Coffee Maker,Home & Kitchen,West,Online,4,116.35,64.0,1734
101887,2024-06-08,4K Webcam,Electronics,South,Online,3,87.53,44.0,1608
101888,2024-06-08,Face Serum,Beauty,South,Retail,3,42.02,18.0,1717
101889,2024-06-08,4K Webcam,Electronics,Central,Retail,2,91.15,44.0,1076
101890,2024-06-08,Denim Jeans,Apparel,East,Retail,3,63.35,28.0,2006
101891,2024-06-08,USB-C Charger,Electronics,Central,Retail,4,24.36,9.0,1578
101892,2024-06-08,Vacuum Cleaner,Home & Kitchen,West,Marketplace,2,194.92,110.0,1585
101893,2024-06-08,Yoga Mat,Sports,Central,Retail,4,32.95,14.0,1141
101894,2024-06-08,Face Serum,Beauty,Central,Online,2,43.01,18.0,1806
101895,2024-06-09,Bluetooth Speaker,Electronics,West,Marketplace,2,56.13,27.0,1275
101896,2024-06-09,Running Shoes,Apparel,North,Marketplace,1,87.12,40.0,1605
101897,2024-06-09,Smartphone Case,Electronics,West,Marketplace,2,17.99,6.0,1192
101898,2024-06-09,Face Serum,Beauty,West,Retail,2,41.2,18.0,1164
101899,2024-06-09,Face Serum,Beauty,South,Online,1,44.25,18.0,1860
101900,2024-06-09,Coffee Maker,Home & Kitchen,East,Online,4,121.47,64.0,1627
101901,2024-06-09,4K Webcam,Electronics,East,Online,5,87.21,44.0,1972
101902,2024-06-09,Face Serum,Beauty,Central,Marketplace,3,43.64,18.0,1452
101903,2024-06-09,Yoga Mat,Sports,Central,Online,2,34.62,14.0,1121
101904,2024-06-09,Yoga Mat,Sports,Central,Online,5,35.01,14.0,1431
101905,2024-06-09,Yoga Mat,Sports,North,Online,3,36.41,14.0,1613
101906,2024-06-09,Air Fryer,Home & Kitchen,Central,Marketplace,6,97.25,52.0,1043
101907,2024-06-10,Dumbbell Set,Sports,North,Online,2,79.81,41.0,1658
101908,2024-06-10,Lipstick Set,Beauty,Central,Marketplace,3,27.35,11.0,2075
101909,2024-06-10,Vacuum Cleaner,Home & Kitchen,South,Online,3,198.58,110.0,1499
101910,2024-06-10,Cotton T-Shirt,Apparel,East,Retail,3,19.34,7.0,1936
101911,2024-06-10,Running Shoes,Apparel,South,Online,4,91.95,40.0,1888
101912,2024-06-10,Coffee Maker,Home & Kitchen,Central,Retail,3,116.09,64.0,2027
101913,2024-06-10,Face Serum,Beauty,North,Online,2,46.05,18.0,1719
101914,2024-06-10,USB-C Charger,Electronics,East,Online,3,24.93,9.0,1596
101915,2024-06-10,4K Webcam,Electronics,East,Retail,3,88.18,44.0,1007
101916,2024-06-10,Running Shoes,Apparel,South,Marketplace,3,94.21,40.0,1158
101917,2024-06-10,Lipstick Set,Beauty,North,Retail,2,30.83,11.0,1637
101918,2024-06-10,Dumbbell Set,Sports,North,Online,3,78.68,41.0,2119
101919,2024-06-10,Yoga Mat,Sports,East,Retail,4,34.46,14.0,1620
101920,2024-06-11,4K Webcam,Electronics,North,Retail,4,85.25,44.0,2160
101921,2024-06-11,Denim Jeans,Apparel,South,Online,3,61.75,28.0,1438
101922,2024-06-11,Bluetooth Speaker,Electronics,East,Online,2,57.62,27.0,1939
101923,2024-06-11,Running Shoes,Apparel,West,Online,4,88.47,40.0,1656
101924,2024-06-11,Bluetooth Speaker,Electronics,South,Retail,6,62.0,27.0,2016
101925,2024-06-11,Dumbbell Set,Sports,West,Marketplace,4,75.8,41.0,1857
101926,2024-06-11,Yoga Mat,Sports,South,Retail,3,35.26,14.0,1016
101927,2024-06-11,4K Webcam,Electronics,East,Online,4,87.04,44.0,1235
101928,2024-06-11,Cotton T-Shirt,Apparel,Central,Retail,2,22.6,7.0,2022
101929,2024-06-11,Face Serum,Beauty,North,Online,3,43.56,18.0,1236
101930,2024-06-11,Coffee Maker,Home & Kitchen,North,Marketplace,2,116.81,64.0,1042
101931,2024-06-11,Lipstick Set,Beauty,West,Online,2,29.19,11.0,1753
101932,2024-06-11,Yoga Mat,Sports,Central,Online,4,35.95,14.0,1926
101933,2024-06-11,4K Webcam,Electronics,North,Retail,5,86.02,44.0,1897
101934,2024-06-12,4K Webcam,Electronics,North,Marketplace,1,96.36,44.0,1950
101935,2024-06-12,4K Webcam,Electronics,South,Marketplace,2,91.82,44.0,2101
101936,2024-06-12,Denim Jeans,Apparel,Central,Online,4,66.5,28.0,2002
101937,2024-06-12,Yoga Mat,Sports,North,Online,2,33.88,14.0,1587
101938,2024-06-12,Coffee Maker,Home & Kitchen,West,Online,4,109.36,64.0,1861
101939,2024-06-12,4K Webcam,Electronics,East,Online,3,87.73,44.0,1049
101940,2024-06-12,USB-C Charger,Electronics,West,Online,7,24.9,9.0,1093
101941,2024-06-12,Smartphone Case,Electronics,West,Retail,2,18.1,6.0,1519
101942,2024-06-13,Running Shoes,Apparel,North,Retail,5,85.99,40.0,1909
101943,2024-06-13,Yoga Mat,Sports,East,Online,2,34.04,14.0,1046
101944,2024-06-13,4K Webcam,Electronics,South,Marketplace,2,93.17,44.0,2186
101945,2024-06-13,Smartphone Case,Electronics,North,Marketplace,2,19.55,6.0,2092
101946,2024-06-13,4K Webcam,Electronics,Central,Online,1,84.46,44.0,1865
101947,2024-06-13,Winter Jacket,Apparel,North,Online,5,141.69,70.0,1960
101948,2024-06-13,Water Bottle,Sports,East,Retail,4,17.15,5.0,1626
101949,2024-06-13,Coffee Maker,Home & Kitchen,South,Online,3,118.28,64.0,2013
101950,2024-06-13,4K Webcam,Electronics,West,Retail,2,81.38,44.0,1827
101951,2024-06-13,Face Serum,Beauty,Central,Retail,4,43.77,18.0,1721
101952,2024-06-13,Yoga Mat,Sports,North,Retail,2,32.88,14.0,1430
101953,2024-06-14,Coffee Maker,Home & Kitchen,West,Marketplace,3,122.91,64.0,1507
101954,2024-06-14,Running Shoes,Apparel,South,Online,4,88.05,40.0,1540
101955,2024-06-14,Cotton T-Shirt,Apparel,East,Online,6,22.22,7.0,2000
101956,2024-06-14,Wireless Earbuds,Electronics,Central,Online,2,82.25,38.0,1067
101957,2024-06-14,Smartphone Case,Electronics,South,Online,2,17.33,6.0,1523
101958,2024-06-14,Bluetooth Speaker,Electronics,East,Online,8,58.7,27.0,1281
101959,2024-06-14,Winter Jacket,Apparel,West,Marketplace,2,139.7,70.0,2057
101960,2024-06-14,Yoga Mat,Sports,South,Retail,3,30.84,14.0,1517
101961,2024-06-14,Hair Dryer,Beauty,South,Retail,3,67.44,33.0,1564
101962,2024-06-14,4K Webcam,Electronics,South,Online,3,88.71,44.0,1502
101963,2024-06-15,Bluetooth Speaker,Electronics,North,Online,3,56.57,27.0,1381
101964,2024-06-15,Denim Jeans,Apparel,South,Online,2,66.48,28.0,1880
101965,2024-06-15,Denim Jeans,Apparel,West,Retail,2,64.48,28.0,1688
101966,2024-06-15,4K Webcam,Electronics,South,Online,1,95.78,44.0,1633
101967,2024-06-15,Yoga Mat,Sports,Central,Retail,3,34.53,14.0,1112
101968,2024-06-15,Yoga Mat,Sports,North,Online,4,33.23,14.0,1379
101969,2024-06-15,4K Webcam,Electronics,South,Retail,2,89.37,44.0,1038
101970,2024-06-15,4K Webcam,Electronics,North,Marketplace,4,89.8,44.0,1839
101971,2024-06-15,Vacuum Cleaner,Home & Kitchen,West,Online,3,184.9,110.0,1074
101972,2024-06-15,Winter Jacket,Apparel,Central,Retail,2,141.52,70.0,1217
101973,2024-06-15,Winter Jacket,Apparel,North,Online,2,138.64,70.0,1505
101974,2024-06-15,Coffee Maker,Home & Kitchen,East,Retail,3,117.27,64.0,1718
101975,2024-06-15,Vacuum Cleaner,Home & Kitchen,West,Marketplace,3,202.35,110.0,1168
101976,2024-06-16,Running Shoes,Apparel,North,Online,2,87.67,40.0,1514
101977,2024-06-16,Running Shoes,Apparel,West,Retail,8,90.85,40.0,1918
101978,2024-06-16,Denim Jeans,Apparel,West,Online,6,69.63,28.0,2158
101979,2024-06-16,Smartphone Case,Electronics,West,Retail,3,17.33,6.0,1233
101980,2024-06-16,Yoga Mat,Sports,North,Marketplace,4,32.59,14.0,1572
101981,2024-06-16,Yoga Mat,Sports,Central,Online,4,32.43,14.0,1680
101982,2024-06-16,Cotton T-Shirt,Apparel,Central,Online,2,22.58,7.0,1859
101983,2024-06-16,Dumbbell Set,Sports,Central,Marketplace,6,83.23,41.0,1731
101984,2024-06-16,Yoga Mat,Sports,South,Online,2,36.51,14.0,1601
101985,2024-06-16,Smartphone Case,Electronics,North,Marketplace,1,19.91,6.0,1532
101986,2024-06-16,4K Webcam,Electronics,East,Marketplace,2,89.02,44.0,1620
101987,2024-06-16,Yoga Mat,Sports,West,Online,1,34.7,14.0,1296
101988,2024-06-16,Coffee Maker,Home & Kitchen,North,Retail,6,119.09,64.0,1186
101989,2024-06-16,Winter Jacket,Apparel,West,Online,3,137.78,70.0,1163
101990,2024-06-16,Vacuum Cleaner,Home & Kitchen,West,Marketplace,6,215.21,110.0,1437
101991,2024-06-16,Yoga Mat,Sports,South,Online,5,34.92,14.0,1493
101992,2024-06-16,Lipstick Set,Beauty,East,Online,3,28.35,11.0,1245
101993,2024-06-16,Denim Jeans,Apparel,Central,Retail,5,66.33,28.0,1163
101994,2024-06-16,Denim Jeans,Apparel,Central,Online,2,65.79,28.0,1312
101995,2024-06-16,4K Webcam,Electronics,South,Online,3,91.61,44.0,1700
101996,2024-06-16,Denim Jeans,Apparel,North,Online,2,65.48,28.0,1365
101997,2024-06-16,4K Webcam,Electronics,North,Retail,7,90.05,44.0,1985
101998,2024-06-16,Running Shoes,Apparel,South,Online,3,91.56,40.0,1082
101999,2024-06-17,Dumbbell Set,Sports,South,Online,4,78.53,41.0,1869
102000,2024-06-17,Running Shoes,Apparel,North,Marketplace,4,84.56,40.0,2077
102001,2024-06-17,4K Webcam,Electronics,Central,Online,3,90.22,44.0,1329
102002,2024-06-17,Cotton T-Shirt,Apparel,West,Retail,2,20.82,7.0,2013
102003,2024-06-17,Face Serum,Beauty,South,Online,5,45.56,18.0,2115
102004,2024-06-17,Winter Jacket,Apparel,Central,Retail,3,143.71,70.0,2172
102005,2024-06-17,Denim Jeans,Apparel,East,Marketplace,3,64.05,28.0,1152
102006,2024-06-17,Running Shoes,Apparel,East,Retail,3,90.93,40.0,1616
102007,2024-06-17,Coffee Maker,Home & Kitchen,South,Online,3,120.46,64.0,1151
102008,2024-06-17,Lipstick Set,Beauty,South,Online,3,26.03,11.0,1178
102009,2024-06-17,4K Webcam,Electronics,South,Online,4,92.65,44.0,1248
102010,2024-06-17,Running Shoes,Apparel,Central,Marketplace,2,95.7,40.0,1365
102011,2024-06-17,Coffee Maker,Home & Kitchen,East,Online,2,116.47,64.0,1108
102012,2024-06-17,Running Shoes,Apparel,North,Online,2,89.23,40.0,1488
102013,2024-06-17,Vacuum Cleaner,Home & Kitchen,East,Retail,4,194.71,110.0,1255
102014,2024-06-17,Cotton T-Shirt,Apparel,East,Online,3,21.18,7.0,2063
102015,2024-06-17,Bluetooth Speaker,Electronics,South,Online,5,54.66,27.0,1192
102016,2024-06-17,Yoga Mat,Sports,East,Online,3,34.17,14.0,1090
102017,2024-06-18,Lipstick Set,Beauty,North,Online,4,27.93,11.0,1351
102018,2024-06-18,Vacuum Cleaner,Home & Kitchen,South,Online,3,205.7,110.0,1596
102019,2024-06-18,Coffee Maker,Home & Kitchen,Central,Online,3,122.76,64.0,1876
102020,2024-06-18,Smartphone Case,Electronics,Central,Online,3,17.76,6.0,2148
102021,2024-06-18,Coffee Maker,Home & Kitchen,West,Online,3,110.51,64.0,1933
102022,2024-06-18,Lipstick Set,Beauty,Central,Online,2,27.86,11.0,1677
102023,2024-06-18,Running Shoes,Apparel,North,Marketplace,7,83.56,40.0,2164
102024,2024-06-18,Vacuum Cleaner,Home & Kitchen,West,Marketplace,5,197.28,110.0,1480
102025,2024-06-18,Bluetooth Speaker,Electronics,South,Retail,2,58.15,27.0,1039
102026,2024-06-18,USB-C Charger,Electronics,North,Marketplace,3,25.27,9.0,1775
102027,2024-06-19,Lipstick Set,Beauty,Central,Retail,5,29.03,11.0,1785
102028,2024-06-19,Hair Dryer,Beauty,North,Online,3,71.59,33.0,1175
102029,2024-06-19,Dumbbell Set,Sports,South,Retail,2,82.08,41.0,1484
102030,2024-06-19,Lipstick Set,Beauty,North,Online,2,27.89,11.0,1332
102031,2024-06-19,Running Shoes,Apparel,North,Marketplace,2,89.15,40.0,1293
102032,2024-06-19,Smartphone Case,Electronics,South,Online,2,19.14,6.0,1152
102033,2024-06-19,Face Serum,Beauty,East,Online,2,45.85,18.0,1304
102034,2024-06-19,Winter Jacket,Apparel,North,Marketplace,3,141.17,70.0,1075
102035,2024-06-19,4K Webcam,Electronics,North,Retail,4,88.17,44.0,2081
102036,2024-06-19,Denim Jeans,Apparel,West,Retail,3,64.49,28.0,1985
102037,2024-06-19,Yoga Mat,Sports,South,Retail,1,36.29,14.0,1693
102038,2024-06-19,Dumbbell Set,Sports,West,Marketplace,7,82.66,41.0,1060
102039,2024-06-19,4K Webcam,Electronics,East,Retail,2,92.23,44.0,1395
102040,2024-06-19,Face Serum,Beauty,West,Marketplace,3,43.38,18.0,1621
102041,2024-06-20,Yoga Mat,Sports,West,Marketplace,4,37.5,14.0,1407
102042,2024-06-20,Yoga Mat,Sports,Central,Online,2,35.49,14.0,1420
102043,2024-06-20,4K Webcam,Electronics,South,Online,3,90.9,44.0,2115
102044,2024-06-20,Denim Jeans,Apparel,Central,Marketplace,3,62.45,28.0,1380
102045,2024-06-20,Air Fryer,Home & Kitchen,East,Online,4,93.8,52.0,1370
102046,2024-06-20,Smartphone Case,Electronics,North,Marketplace,4,20.08,6.0,1205
102047,2024-06-20,Water Bottle,Sports,West,Online,4,17.73,5.0,1390
102048,2024-06-21,Bluetooth Speaker,Electronics,South,Online,1,62.03,27.0,1987
102049,2024-06-21,Water Bottle,Sports,East,Marketplace,2,16.51,5.0,1201
102050,2024-06-21,Yoga Mat,Sports,East,Marketplace,2,37.63,14.0,1061
102051,2024-06-21,Running Shoes,Apparel,North,Online,5,91.06,40.0,1885
102052,2024-06-21,4K Webcam,Electronics,North,Online,3,83.03,44.0,1538
102053,2024-06-21,4K Webcam,Electronics,Central,Online,3,85.11,44.0,2058
102054,2024-06-21,Running Shoes,Apparel,West,Online,4,86.07,40.0,1089
102055,2024-06-21,Water Bottle,Sports,North,Online,3,17.76,5.0,1787
102056,2024-06-21,Running Shoes,Apparel,South,Online,2,94.11,40.0,1306
102057,2024-06-21,Running Shoes,Apparel,West,Online,3,91.48,40.0,1480
102058,2024-06-21,USB-C Charger,Electronics,West,Online,8,24.38,9.0,2183
102059,2024-06-21,Bluetooth Speaker,Electronics,South,Online,4,58.02,27.0,1955
102060,2024-06-21,Winter Jacket,Apparel,West,Online,6,134.95,70.0,1303
102061,2024-06-21,Coffee Maker,Home & Kitchen,Central,Marketplace,1,125.78,64.0,2003
102062,2024-06-21,Wireless Earbuds,Electronics,West,Online,2,80.92,38.0,1622
102063,2024-06-22,Face Serum,Beauty,West,Online,6,42.38,18.0,2134
102064,2024-06-22,Denim Jeans,Apparel,South,Retail,2,63.26,28.0,2095
102065,2024-06-22,Running Shoes,Apparel,West,Online,4,93.45,40.0,1995
102066,2024-06-22,Smartphone Case,Electronics,West,Online,3,20.33,6.0,1917
